"","id","year","ship_name","route_order","port_name","original_port_name"
"1609","8",2012,"Hoegh Kunsan",22,"Port Elizabeth, East London, Durban, Maputo, Tamatave, Reunion, Port Louis","Port Elizabeth, East London, Durban, Maputo, Tamatave, Reunion, Port Louis"
"1610","4",2008,NA,21,"Port Elizabeth, East London, Durban, Tamatave, Reunion, Port Louis","Port Elizabeth, East London, Durban, Tamatave, Reunion, Port Louis"
"1611","1",2005,"LT GOING",26,"Port Everglades","Port Everglades(Wed/Thu)[29]"
"1612","4",2008,NA,25,"Port Hedland","Port Hedland"
"1613","1",2005,"Crown Emerald",23,"Port Hueneme","Port Hueneme"
"1614","1",2005,"OOCL ATLANTA",21,"Port Kelang","Port Kelang(Tue/Wed)[0]"
"1615","4",2008,"AS MARS",31,"Port Kelang Fortnightly for the port marked with","Port Kelang  Fortnightly for the port marked with*"
"1616","10",2014,"ALEXANDRIA BRIDGE",25,"Port Kelang North","Port Kelang North(Sun/Mon)[13]"
"1617","10",2014,NA,42,"Port Kelang Ports of Call","Port Kelang Ports of Call"
"1618","10",2014,"ALEXANDRIA BRIDGE",26,"Port Kelang West","Port Kelang West(Mon/Tue)[14]"
"1619","6",2010,"HANJIN ELIZABETH",32,"Port Kelang Yang Ming cargo is accepted only to Osaka","Port Kelang(Sat/Sun)  *Yang Ming cargo is accepted only to Osaka"
"1620","12",2016,NA,37,"Port Kelang, Dachan Bay, Busan","Port Kelang, Dachan Bay, Busan"
"1621","13",2017,NA,22,"Port Kelang, Nhava Sheva, Karachi, Pipavav, Colombo","(1)Port Kelang, Nhava Sheva, Karachi, Pipavav, Colombo"
"1622","11",2015,NA,45,"Port Kelang, Shenzhen, Busan","Port Kelang, Shenzhen, Busan"
"1623","3",2007,"BUNGA TERATAI 4",21,"Port Kelang0","Port Kelang(Wed/Thu)]0]"
"1624","3",2007,"HANJIN AMSTERDAM",21,"Port Kelang10","Port Kelang(Sat)[-10]"
"1625","4",2008,"HANJIN AMSTERDAM",22,"Port Kelang11","Port Kelang(Fri/Sat)[-11]"
"1626","1",2005,"NEW DYNAMIC",26,"Port KelangNorth","Port Kelang[North](Fri)"
"1627","1",2005,"NEW DYNAMIC",27,"Port KelangWest","Port Kelang[West](Sat)"
"1628","1",2005,"Cape Darnley",31,"Port Kembla","Port Kembla"
"1629","3",2007,"BANGKOK EXPRESS",28,"Port Klang","Port Klang(Wed)[14]"
"1630","1",2005,"KOTA GANTENG",29,"Port Kleang","Port Kleang(Sat)"
"1631","14",2018,"A VESSEL",30,"Port Loui","Port Loui(Thu/Fri)"
"1632","1",2005,"KOTA AKBAR",22,"Port Louis","Port Louis"
"1633","11",2015,NA,22,"Port Louis, Cape Town","Port Louis, (3)Cape Town"
"1634","10",2014,NA,24,"Port Louis, Durban","(4)Port Louis, (5)Durban"
"1635","12",2016,NA,22,"Port Louis, Durban, Cape Town","(4)Port Louis, (5)Durban, Cape Town"
"1636","1",2005,NA,28,"Port Moresby","Port Moresby"
"1637","10",2014,NA,24,"Port Moresby, Noumea, Lautoka, Suva","Port Moresby, Noumea, Lautoka, Suva"
"1638","10",2014,NA,22,"Port of Manzanillo, Panama","(2)Port of Manzanillo, Panama"
"1639","6",2010,"CMA CGM JASPER",35,"Port of Spain","(7)Port of Spain"
"1640","1",2005,"AL IHSA'A",21,"Port Qasim","Port Qasim(Thu/Fri)[0]"
"1641","2",2006,"MSC AMERICA",29,"Port Qassim","Port Qassim(Thu/Fri)[25]"
"1642","1",2005,NA,22,"Port Said","(1)Port Said"
"1643","1",2005,"EAGLE EXPRESS",24,"Port Sudan","Port Sudan"
"1644","1",2005,NA,31,"Port Suez","Port Suez"
"1645","1",2005,NA,22,"Port Sultan Qaboos","Port Sultan Qaboos"
"1646","1",2005,NA,22,"Port Sultan Qaboos, Dubai, Doha, Dammam, Bahrain, Abu Dhabi, Kuwait, Bandar Abbas","Port Sultan Qaboos, Dubai, Doha, Dammam, Bahrain, Abu Dhabi, Kuwait, Bandar Abbas"
"1647","3",2007,"FRANCISCA SCHULTE",23,"Port Victoria","Port Victoria(Mon)[11]"
"1648","1",2005,"HANJIN AMSTERDAM",30,"Portland","Portland(Thu/Fri)[21]"
"1649","15",2019,"Grebe Arrow",33,"Portland, Australia","Portland, Australia"
"1650","6",2010,"EURUS OTTAWA",33,"Ports call irregularly for the port marked with","Ports call irregularly for the port marked with**"
"1651","14",2018,NA,21,"Ports of Call Area 1 Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Sendai, Kashima, Onahama","Ports of Call [Area 1]  Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Sendai, Kashima, Onahama"
"1652","14",2018,NA,21,"Ports of Call East Japan Chiba, Shimizu, Toyohashi, Yokkaichi","Ports of Call [East Japan]   Chiba, Shimizu, Toyohashi, Yokkaichi"
"1653","14",2018,NA,21,"Ports of Call HokkaidoNihonkaiTohoku Tomakomai, Ishikariwan Shinko, Muroran, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Sendai, Onahama","Ports of Call [Hokkaido/Nihonkai/Tohoku]  Tomakomai, Ishikariwan Shinko, Muroran, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Sendai, Onahama"
"1654","15",2019,NA,21,"Ports of Call HokkaidoNihonkaiTohoku Tomakomai, Ishikariwan Shinko, Muroran, Hachinohe, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Sendai, Onahama","Ports of Call [Hokkaido/Nihonkai/Tohoku] Tomakomai, Ishikariwan Shinko, Muroran, Hachinohe, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Sendai, Onahama"
"1655","14",2018,NA,21,"Ports of Call KeihinHanshin Tokyo, Yokohama, Nagoya, Osaka, Kobe","Ports of Call [Keihin/Hanshin]  Tokyo, Yokohama, Nagoya, Osaka, Kobe"
"1656","5",2009,NA,21,"Ports of Call Kobe, Tokyo, Nagoya","Ports of Call Kobe, Tokyo, Nagoya"
"1657","14",2018,NA,21,"Ports of Call Nihonkai Tomakomai, Ishikariwan Shinko, Hachinohe, Sendai, Akita, Niigata, Naoetsu, Toyama Shinko, Sakata, Kanazawa, Sakaiminato, Tsuruga, Maizuru","Ports of Call [Nihonkai]  Tomakomai, Ishikariwan Shinko, Hachinohe, Sendai, Akita, Niigata, Naoetsu, Toyama Shinko, Sakata, Kanazawa, Sakaiminato, Tsuruga, Maizuru"
"1658","4",2008,"COSCO ANTWERP",25,"Prince Rupert","Prince Rupert(Wed/Thu)[7]"
"1659","6",2010,NA,24,"Progreso, Dos Bocas, Coatzacoalcos, Veracruz, Tampico","Progreso, Dos Bocas, Coatzacoalcos, Veracruz, Tampico"
"1660","10",2014,"SITC HONGKONG",33,"PST2","PBT2 (PBT2): PST2"
"1661","10",2014,"SITC HONGKONG",42,"PST2 Discharge Only","PST2  *Discharge Only"
"1662","15",2019,"SITC FANGCHENG",42,"PST2 Discharge only, Loading only","PST2   *Discharge only, **Loading only"
"1663","12",2016,"SITC QINGDAO",44,"PST2 Discharging only.","PST2   *Discharging only."
"1664","1",2005,"HANJIN COPENHAGEN",21,"PSW","PSW"
"1665","2",2006,"CCNI ANTARTICO",26,"Puerot Caldera or Puerto Quetzal","*Puerot Caldera or Puerto Quetzal"
"1666","6",2010,"A VESSEL",33,"Puerto Angamos","Puerto Angamos(Mon/Tue)[44]"
"1667","7",2011,"Bright State",30,"Puerto Bolivar","Puerto Bolivar"
"1668","1",2005,NA,26,"Puerto Cabello","Puerto Cabello"
"1669","8",2012,NA,22,"Puerto Cabello ","#Puerto Cabello (T/S at Manzanillo de Panama)"
"1670","6",2010,NA,22,"Puerto Cabello, Cartagena ","Puerto Cabello, Cartagena (T/S at Manzanillo de Panama)"
"1671","1",2005,"ALBERTA",28,"Puerto Caldera","Puerto Caldera"
"1672","7",2011,"ARIANA",38,"Puerto Caldera or Corint","Puerto Caldera or Corint(Fri/Sat)"
"1673","6",2010,"UNI-CHART",23,"Puerto Cortes","Puerto Cortes"
"1674","1",2005,NA,22,"Puerto Cortes, Freeport, Nassau, Georgetown, Kingston, Rio Haina, Guatemala, Philipsburg, Montego Bay, San Jose, Belize, Roseau, Managua, San Juan, St. Johns, Bridgetown, Curacao, Kingstown, Port of Spain, Rio Haina, La Guaira, Paramaribo","Puerto Cortes, Freeport, Nassau, Georgetown, Kingston, Rio Haina, Guatemala, Philipsburg, Montego Bay, San Jose, Belize, Roseau, Managua, San Juan, St. Johns, Bridgetown, Curacao, Kingstown, Port of Spain, Rio Haina, La Guaira, Paramaribo"
"1675","2",2006,NA,24,"Puerto Limon","Puerto Limon"
"1676","3",2007,"Rickmers Antwerp",29,"Puerto Moin","Puerto Moin"
"1677","2",2006,NA,25,"Puerto Ordaz","Puerto Ordaz"
"1678","1",2005,"ALBERTA",26,"Puerto Quetzal","Puerto Quetzal"
"1679","2",2006,NA,23,"Puerto Quezal","Puerto Quezal"
"1680","11",2015,"HALCYON",26,"Puerto Santo Thomas de Castilla","Puerto Santo Thomas de Castilla(Mon/Tue)"
"1681","2",2006,NA,22,"Purto Caldera, Corinto","Purto Caldera, Corinto"
"1682","1",2005,NA,22,"Purto Caldera, Corinto, Buenaventura, Esmeralds, Callao, Matarani, Iquique, San Antonio","Purto Caldera, Corinto, Buenaventura, Esmeralds, Callao, Matarani, Iquique, San Antonio"
"1683","1",2005,"JURONG BEBARU",24,"Pusan","Pusan(Mon/Tue)"
"1684","2",2006,"ACHIM",23,"Pyongtaek","Pyongtaek(Sat/Sun)[2]"
"1685","10",2014,"ANITA L.",22,"Pyongteak","Pyongteak(Sun/Mon)[1]"
"1686","1",2005,"MAHIMAHI",21,"Qingdao","Qingdao(Sun)[-5]"
"1687","14",2018,"ABYAN",31,"Qingdao Alternate call marked with ports  and ","Qingdao(Thu/Fri)   Alternate call marked with ports * and **"
"1688","10",2014,NA,27,"Qingdao Fortnightly for the port marked with","Qingdao(Fri)  Fortnightly for the port marked with*"
"1689","8",2012,NA,23,"Qingdao, Chiwan","(Tiger Service): (1)Qingdao, (2)Chiwan"
"1690","11",2015,NA,28,"Qingdao, Hongkong, Shekou","Qingdao, (3)Hongkong, Shekou"
"1691","12",2016,NA,22,"Qingdao, Hongkong, Yantian, Kaohsiung","Qingdao, (1)Hongkong, Yantian, (2)Kaohsiung"
"1692","17",2021,NA,29,"Qingdao, Lianyungang","Qingdao, Lianyungang"
"1693","13",2017,NA,34,"Qingdao, Ningbo, Hongkong, Shekou","Qingdao, Ningbo, (1)Hongkong, Shekou"
"1694","5",2009,NA,26,"Qingdao, Ningbo, Shanghai","Qingdao, Ningbo, Shanghai"
"1695","2",2006,NA,22,"Qingdao, Shanghai","Qingdao, (1)Shanghai"
"1696","15",2019,NA,23,"Qingdao, Shanghai, Dalian","Qingdao, Shanghai, Dalian"
"1697","7",2011,NA,24,"Qingdao, Shanghai, Ningbo","Qingdao, Shanghai, Ningbo"
"1698","8",2012,NA,29,"Qingdao, Shanghai, Ningbo, Busan","Qingdao, Shanghai, Ningbo, (3)Busan"
"1699","7",2011,NA,22,"Qingdao, Shanghai, Xiamen","Qingdao, Shanghai, Xiamen"
"1700","15",2019,NA,24,"Qingdao, Xiamen, Hongkong, Yantian","Qingdao, Xiamen, (1)(3)Hongkong, Yantian"
"1701","10",2014,NA,36,"Qingdao, Xingang","Qingdao, Xingang"
"1702","2",2006,NA,29,"Qingdao, Xingang, Dalian","Qingdao, Xingang, Dalian(via Busan)"
"1703","1",2005,NA,24,"Qingdao, Yantian","Qingdao, Yantian"
"1704","15",2019,NA,22,"Qingdao, Yantian, Kaohsiung","Qingdao, Yantian, (4)Kaohsiung"
"1705","10",2014,"ATLANTA EXPRESS",22,"Qingdao10","Qingdao(Thu/Fri)[-10]"
"1706","13",2017,"CAUQUENES",21,"Qingdao13","Qingdao(Fri/Sat)[-13]"
"1707","3",2007,"MSC BARBARA",22,"Qingdao15","Qingdao(Wed/Thu)[-15]"
"1708","16",2020,NA,22,"QingdaoShanghaiNingbo","(1)Qingdao/Shanghai/Ningbo"
"1709","15",2019,"HANSE ENDURANCE",33,"Qingzhou","Qingzhou(Thu)"
"1710","3",2007,"SITC DALIAN",28,"Qinhuangdao","Qinhuangdao(Wed)"
"1711","13",2017,NA,28,"Qinhuangdao, Qingdao","Qinhuangdao, Qingdao"
"1712","12",2016,"BRIGHT LAEM CHABANG",28,"Qinzhou","Qinzhou(Tue)"
"1713","14",2018,"SITC GUANGDONG",23,"Qinzhou11","Qinzhou(Wed/Thu)[-11]"
"1714","10",2014,"DELIA",27,"QJX1","QJX2 (QJX2): QJX1"
"1715","10",2014,"DELIA",21,"QJX2","QJX2"
"1716","10",2014,"SINOTRANS SHENZHEN",22,"Quangzhou","Quangzhou(Fri/Sat)"
"1717","1",2005,"KANTAMA",27,"Quanzhou","Quanzhou"
"1718","2",2006,"JATIANOM PB400",32,"Qui Nhon","Qui Nhon"
"1719","5",2009,"Pacific Condor",26,"Rabaul","Rabaul"
"1720","1",2005,"ASIA STAR",24,"Reunion","Reunion"
"1721","17",2021,"SITC HOCHIMINH",21,"REXS","REX-S"
"1722","10",2014,"HYPERION",30,"REXT","PBT3 (PBT3): REX-T"
"1723","6",2010,NA,26,"Richards Bay","Richards Bay"
"1724","1",2005,"CAP MELVILLE",28,"Rijeka","Rijeka"
"1725","1",2005,"CMA CGM JAGUAR",28,"Rio de Janeiro","(1)Rio de Janeiro"
"1726","1",2005,"CMA CGM JAGUAR",32,"Rio Grande","Rio Grande"
"1727","5",2009,NA,22,"Rio Grande, Santos ","#Rio Grande, #Santos (T/S at Manzanillo de Panama)"
"1728","6",2010,NA,22,"Rio Grande, Santos, Vitoria, Zarate ","Rio Grande, Santos, Vitoria, Zarate (T/S at Manzanillo de Panama)"
"1729","4",2008,"CSAV COLOMBIA",29,"Rio Haina","Rio Haina"
"1730","1",2005,"RELIANCE",21,"Rizhao","Rizhao(Fri)"
"1731","10",2014,"A VESSEL",26,"Rodman","Rodman(Thu)[23]"
"1732","13",2017,NA,22,"Rodman, Kingston","Rodman, (3)Kingston"
"1733","10",2014,"STAR CLIPPER",21,"Rotation","Rotation(B)"
"1734","5",2009,"PRIMORYE MARU",29,"Rotation  Vladivostok","Rotation 2: Vladivostok"
"1735","15",2019,"ASIATIC DAWN",29,"Rotation A","(B): Rotation A"
"1736","15",2019,"ASIATIC DAWN",21,"Rotation B","Rotation B"
"1737","14",2018,"STAR APEX",35,"Rotation Rotation","Rotation(E/W) Rotation"
"1738","1",2005,"HYUNDAI CONFIDENCE",25,"Rotterdam","(1)Rotterdam(Thu/Sat)[23]"
"1739","1",2005,NA,22,"Rotterdam, Hamburg, Felixstowe, Le Havre","Rotterdam, Hamburg, Felixstowe, Le Havre"
"1740","12",2016,"GLORY SHANGHAI",21,"S6","S6"
"1741","1",2005,"GRANDEUR",24,"Saipan","Saipan(Thu/Fri)"
"1742","6",2010,"Dream Angel",21,"Sakai, Nagoya, Kawasaki","Sakai, Nagoya, Kawasaki"
"1743","7",2011,NA,21,"Sakai, Nagoya, Kawasaki, Kobe","Sakai, Nagoya, Kawasaki, Kobe"
"1744","1",2005,"COCOPALM ISLE",22,"Sakaiminato","Sakaiminato(Sat)[-4]"
"1745","13",2017,NA,25,"Sakaiminato, Kanazawa","Sakaiminato, Kanazawa"
"1746","1",2005,"SUNNY MAPLE",23,"Sakata","Sakata(Wed)[-2]"
"1747","1",2005,"QC WISDOM",21,"Salalah","Salalah"
"1748","1",2005,NA,23,"Salalah ","(1)Salalah (via Hongkong)"
"1749","2",2006,NA,24,"Salalah, Shanghai","(1)Salalah, (2)Shanghai"
"1750","2",2006,NA,22,"Salalah, Tanjung Pelepas","(1)Salalah(via Tanjung Pelepas), (2)Tanjung Pelepas"
"1751","1",2005,"MSC FRIBOURG",29,"Salonica","Salonica(Sat/Sun)[29]"
"1752","1",2005,"MSC AYALA",28,"San Antonio","San Antonio(Sun/Mon)[35]"
"1753","15",2019,"Hoegh Chiba",22,"San Antonio, Iquique, Callao, Esmeraldas","San Antonio, Iquique, Callao, Esmeraldas"
"1754","10",2014,"Hoegh Tropicana",22,"San Antonio, Iquique, Callao, Esmeraldas, Buenaventura","San Antonio,  Iquique, Callao, Esmeraldas, Buenaventura"
"1755","9",2013,"Hoegh Brasilia",22,"San Antonio, Iquique, Matarani, Callao, Esmeraldas, Buenaventura","San Antonio,  Iquique, Matarani, Callao, Esmeraldas, Buenaventura"
"1756","7",2011,"Hoegh Brasilia",22,"San Antonio, Iquique, Matarani, Callao, Esmeraldas, Buenaventura, Caldera","San Antonio, Iquique, Matarani, Callao, Esmeraldas, Buenaventura, Caldera"
"1757","4",2008,"Rickmers Antwerp",28,"San Diego","San Diego"
"1758","1",2005,"CCNI AMADEO",38,"San Francisco","*San Francisco"
"1759","3",2007,NA,26,"San Juan","San Juan"
"1760","1",2005,"Apache Maiden",29,"San Lorenzo","San Lorenzo"
"1761","11",2015,NA,22,"San Pedro","(3)San Pedro"
"1762","1",2005,"MSC AYALA",29,"San Vicente","San Vicente(Tue/Wed)[37]"
"1763","1",2005,"BUNGA MAS 9",25,"Sandakan","Sandakan(Thu/Fri)[8]"
"1764","7",2011,"Bright State",29,"Santa Marta","Santa Marta"
"1765","1",2005,"Coral Islander II",36,"Santo","Santo"
"1766","1",2005,NA,27,"Santo Domingo","Santo Domingo"
"1767","6",2010,"UNI-CHART",24,"Santo Tomas","Santo Tomas"
"1768","17",2021,"AS PATRIA",24,"Santo Tomas Castilla","Santo Tomas Castilla(Sun)[9]"
"1769","1",2005,"CMA CGM JAGUAR",29,"Santos","Santos"
"1770","15",2019,NA,22,"Santos, Paranagua, Rio Grande, Zarate TS at Manzanillo de Panama","Santos, Paranagua, Rio Grande, Zarate   T/S at Manzanillo de Panama"
"1771","16",2020,NA,22,"Santos, Paranagua, Zarate TS at Manzanillo de Panama","Santos, Paranagua, Zarate   T/S at Manzanillo de Panama"
"1772","1",2005,"MOL BRAVERY",35,"Sao Francisco de Sul","Sao Francisco de Sul(Wed/Thu)[42]"
"1773","2",2006,"KOTA GANTENG",33,"Sao Francisco do Sul","Sao Francisco do Sul(Sun/Mon)[41]"
"1774","2",2006,"ANNA SCHULTE",34,"Sao Fransisco do Sul","Sao Fransisco do Sul(Tue/Wed)[43]"
"1775","1",2005,"HEUNG-A PUSAN",23,"Satsuma Sendai","Satsuma Sendai(Wed)"
"1776","14",2018,"Rickmers Antwerp",47,"Sattahip","%Sattahip"
"1777","1",2005,"YM EAST",25,"Savannah","Savannah(Fri)[26]"
"1778","5",2009,NA,24,"Savannah, Philadelphia","Savannah, Philadelphia"
"1779","10",2014,"FORMOSA CONTAINER No.4",31,"SB","N/B (N/B): S/B"
"1780","1",2005,"APL BELGIUM",24,"Seattle","Seattle(Thu/Sat)[10]"
"1781","6",2010,"EVER UBERTY",29,"SeattleTacoma","*Seattle/Tacoma(Fri/Sat)[21]"
"1782","1",2005,"ASIAN GYRO",22,"Semarang","Semarang(Fri/Sat)"
"1783","1",2005,NA,22,"Senboku","Senboku(Sun/Mon)"
"1784","18",2022,"Hosei Ocean",22,"Senboku, Nagoya, Shimizu, Yokkaichi, Yokohama, Ishinomaki","Senboku, Nagoya, Shimizu, Yokkaichi, Yokohama, Ishinomaki"
"1785","1",2005,NA,22,"Sendai","Sendai(Fri)[-2]"
"1786","1",2005,"Skaubryn",21,"Sendai, Onahama, Tokyo, Chiba, Kawasaki, Osaka, Shimizu, Sodegaura","Sendai, Onahama, Tokyo, Chiba, Kawasaki,  Osaka, %Shimizu, %Sodegaura"
"1787","17",2021,"ORTOLAN EPSILON",41,"Sendai, Toyama Shinko = FESCO Vessel only","Sendai, Toyama Shinko = FESCO Vessel only"
"1788","1",2005,"ALIANCA HONG KONG",29,"Sepetiba","(3)Sepetiba(Wed/Thu)[30]"
"1789","17",2021,NA,24,"Seto","[Seto]"
"1790","14",2018,NA,23,"Seto Iyomishima, Mizushima, Matsuyama, Imabari, Hiroshima","[Seto] Iyomishima, Mizushima, Matsuyama, Imabari, Hiroshima"
"1791","1",2005,"AL WAAB",22,"Shaarjah","Shaarjah"
"1792","10",2014,"A VESSEL",21,"Shaghai","Shaghai(Sat/Sun)"
"1793","6",2010,NA,22,"Shaghai, Singapore, Port Kelang","(1)Shaghai, (2)Singapore, Port Kelang"
"1794","1",2005,"MOL CONFIDENCE",21,"Shanghai","Shanghai(Sat/Mon)[-5]"
"1795","1",2005,"WAN HAI 215",22,"Shanghai ","Shanghai (Sun/Tue)"
"1796","1",2005,NA,28,"Shanghai　","(1)Shanghai　"
"1797","12",2016,"CARDIFF",34,"Shanghai  COSCO's Operation Evergreen's Operation","Shanghai(Thu/Fri)     %*COSCO's Operation    **Evergreen's Operation"
"1798","6",2010,"DA XIN HUA DONG SHUN",25,"Shanghai  Import only","Shanghai(Fri/Sat) * Import only"
"1799","8",2012,NA,23,"Shanghai , Ningbo","(ACSA2): (2)Shanghai , (1)Ningbo"
"1800","4",2008,"SITC HONGKONG",34,"Shanghai Discharge Only","(2)Shanghai(Sat/Sun)  *Discharge Only"
"1801","8",2012,"CONTRAIL SKY",29,"Shanghai Discharge, Loading","(1)Shanghai(Fri)[3]  *Discharge, **Loading"
"1802","12",2016,"A VESSEL",33,"Shanghai MOL vessels only.","Shanghai(Mon/Tue)   *MOL vessels only."
"1803","4",2008,"Tasman Explorer",33,"Shanghai Monthly for the port marked with","Shanghai  Monthly for the port marked with*"
"1804","18",2022,"CARL SCHULTE",33,"Shanghai One week anchorage","Shanghai(Wed/Thu)   *One week anchorage"
"1805","6",2010,NA,21,"Shanghai or Keelung or Hongkong","(1)Shanghai or Keelung or Hongkong"
"1806","18",2022,NA,23,"Shanghai,","(1)Shanghai,"
"1807","9",2013,NA,21,"Shanghai, ","(1)Shanghai, (2)"
"1808","7",2011,NA,21,"Shanghai, Busan","(1)Shanghai, (2)Busan"
"1809","1",2005,NA,22,"Shanghai, Chiwan","Shanghai, Chiwan"
"1810","16",2020,NA,23,"Shanghai, Dalian, Qingdao, Ningbo, Xiamen","(1)Shanghai, (2)Dalian, (3)Qingdao, (4)Ningbo, (5)Xiamen"
"1811","14",2018,NA,22,"Shanghai, Dalian, Qingdao, Ningbo, Xiamen, Hongkong","(1)Shanghai, (2)Dalian, (3)Qingdao, (4)Ningbo, (5)Xiamen, (6)Hongkong"
"1812","17",2021,NA,23,"Shanghai, Dalian, Xingang, Qingdao, Ningbo, Xiamen","(1)Shanghai, (2)Dalian, (3)Xingang, (4)Qingdao, (5)Ningbo, (6)Xiamen"
"1813","14",2018,NA,24,"Shanghai, Haiphong","(4)Shanghai, Haiphong"
"1814","15",2019,NA,28,"Shanghai, Ho Chi Minh City, Laem Chabang","(3)Shanghai, Ho Chi Minh City, Laem Chabang"
"1815","9",2013,NA,24,"Shanghai, Hongkong","Shanghai, (1)Hongkong"
"1816","8",2012,NA,21,"Shanghai, Hongkong, Busan","(1)Shanghai, (2)Hongkong, (3)Busan"
"1817","13",2017,NA,24,"Shanghai, Hongkong, Haiphong","(4)Shanghai, (5)Hongkong, Haiphong"
"1818","2",2006,NA,34,"Shanghai, Hongkong, Huangpu","(1)Shanghai, (2)Hongkong, Huangpu"
"1819","11",2015,NA,26,"Shanghai, Hongkong, Shekou","(2)Shanghai, (3)Hongkong, Shekou"
"1820","1",2005,NA,22,"Shanghai, Huangpu","Shanghai, Huangpu"
"1821","18",2022,NA,21,"Shanghai, Kaohsiung","(1)Shanghai, (2)Kaohsiung"
"1822","2",2006,NA,25,"Shanghai, Kaohsiung, Hongkong","Shanghai, (3)Kaohsiung, (4)Hongkong"
"1823","13",2017,NA,28,"Shanghai, Manila, Subic","(4)Shanghai, Manila, Subic"
"1824","3",2007,NA,22,"Shanghai, Nansha, Shekou","Shanghai, Nansha, Shekou"
"1825","1",2005,NA,24,"Shanghai, Ningbo","Shanghai, Ningbo"
"1826","8",2012,NA,30,"Shanghai, Ningbo, Chiwan","Shanghai, Ningbo, Chiwan"
"1827","1",2005,NA,24,"Shanghai, Ningbo, Hongkong","(1)Shanghai, Ningbo, (2)Hongkong"
"1828","14",2018,NA,24,"Shanghai, Ningbo, Hongkong, Yantian","Shanghai, Ningbo, (1)Hongkong, Yantian"
"1829","2",2006,NA,22,"Shanghai, Ningbo, Qingdao","(1)Shanghai, Ningbo, Qingdao"
"1830","2",2006,NA,30,"Shanghai, Ningbo, Shekou","Shanghai, Ningbo, Shekou"
"1831","4",2008,NA,22,"Shanghai, Ningbo, Xiamen","Shanghai, Ningbo, Xiamen"
"1832","6",2010,NA,26,"Shanghai, Ningbo, Xiamen, Hongkong","Shanghai, Ningbo, Xiamen, (1)Hongkong"
"1833","5",2009,NA,22,"Shanghai, Qingdao, Dalian, Xingang","Shanghai, Qingdao, Dalian, Xingang"
"1834","16",2020,NA,22,"Shanghai, Qingdao, Dalian, Xingang, Yantian","Shanghai, Qingdao, Dalian, Xingang, Yantian"
"1835","13",2017,NA,22,"Shanghai, Shekou","Shanghai, Shekou"
"1836","13",2017,NA,28,"Shanghai, Shekou, Hongkong","(1)Shanghai, Shekou, (4)Hongkong"
"1837","8",2012,NA,21,"Shanghai, Singapore","(1)Shanghai, (2)Singapore"
"1838","8",2012,NA,22,"Shanghai, Tanjung Pelepas","(2)Shanghai, (1)Tanjung Pelepas"
"1839","3",2007,"Clematis",22,"Shanghai, Xingang, Dalian, Qingdao","Shanghai, Xingang, Dalian, Qingdao"
"1840","2",2006,"Orange Seaway",22,"Shanghai, Xingang, Dalian, Qingdao, Fuzhou, Xiamen, Huangpu","Shanghai, Xingang, Dalian, Qingdao, Fuzhou, Xiamen, Huangpu"
"1841","1",2005,"Eaglet",22,"Shanghai, Xingang, Dalian, Shantou, Qingdao, Fuzhou, Xiamen, Huangpu","Shanghai, Xingang, Dalian, Shantou, Qingdao, Fuzhou, Xiamen, Huangpu"
"1842","6",2010,NA,22,"Shanghai, Yantian","Shanghai, Yantian"
"1843","8",2012,NA,21,"Shanghai, Yokohama","(1)Shanghai, Yokohama"
"1844","15",2019,"CAPE CHRONOS",22,"Shanghai10","Shanghai(Sun/Mon)[-10]"
"1845","6",2010,NA,23,"Shanghai11","Shanghai(Fri)[-11]"
"1846","1",2005,"MSC ATLANTIC",22,"Shanghai6","Shanghai(Tue/Wed)[-6)"
"1847","8",2012,"A VESSEL",25,"Shanghai7","Shanghai(Tue/Wed)7]"
"1848","16",2020,NA,30,"ShanghaiNingbo","(1)(2)(3)Shanghai/Ningbo"
"1849","14",2018,"CAPE FARO",23,"Shannghai","Shannghai(Fri/Sat)[3]"
"1850","9",2013,NA,25,"Shannghai, Chiwan","(Lion Service): (2)Shannghai, (4)Chiwan"
"1851","1",2005,NA,22,"Shantou","Shantou(Wed/Thu)[6]"
"1852","1",2005,"APL CAIRO",24,"Sharjah","Sharjah(Sat/Sun)[12]"
"1853","1",2005,NA,22,"Sharjah, Dubai, Dammam","Sharjah, Dubai, Dammam"
"1854","7",2011,NA,25,"Shatian","Shatian"
"1855","1",2005,"HSH KUSU",21,"Shekou","Shekou(Sun)[0]"
"1856","16",2020,NA,21,"Shekou, Busan","(Andes Express): (1)Shekou, (2)Busan"
"1857","11",2015,NA,22,"Shekou, Hongkong","Shekou, (2)(3)Hongkong"
"1858","16",2020,NA,38,"Shekou, Hongkong, Nansha","Shekou, (1)Hongkong, Nansha"
"1859","18",2022,NA,38,"Shekou, Hongkong, Nansha, Xiamen","Shekou, (1)Hongkong, Nansha, Xiamen"
"1860","16",2020,NA,32,"Shekou, Nansha","Shekou, Nansha"
